20180316,20180810,ES14P,12.6,2.7,待接,46000t#16
20180512,20180820,ES14P,0,0,待接,75000t#1
20180620,20181030,ES14P,12.6,2.7,待接,46000t#17
20180316,20180810,ES14S,12.6,2.7,待接,46000t#16
20180512,20180820,ES14S,0,0,待接,75000t#1
20180620,20181030,ES14S,12.6,2.7,待接,46000t#17
20180414,20180812,ES21P,0,0,待接,75000t#1
20180414,20180812,ES21S,0,0,待接,75000t#1
20180412,20180810,ES22P,0,0,待接,75000t#1
20180412,20180810,ES22S,0,0,待接,75000t#1
20180412,20180810,ES23P,0,0,待接,75000t#1
20180412,20180810,ES23S,0,0,待接,75000t#1
20180418,20180727,ES24P,0,0,待接,75000t#1
20180418,20180727,ES24S,0,0,待接,75000t#1
20180520,20181008,ET11,0.3,12.9,待接,46000t#16
20180520,20181008,ET12,0.3,12.9,待接,46000t#16
20180520,20181008,ET13,0.3,12.9,待接,46000t#16
20180520,20181008,ET14,0.3,12.9,待接,46000t#16
20180520,20181008,ET15,0.3,12.9,待接,46000t#16
20180520,20180828,ET16,0.3,11.2,待接,46000t#16
20180520,20180825,ET21,0.3,10.5,待接,46000t#16
20180520,20180825,ET22,0.3,10.5,待接,46000t#16
20180520,20180825,ET23,0.3,10.5,待接,46000t#16
20180520,20180825,ET24,0.3,10.5,待接,46000t#16
20180520,20180823,ET25,0.3,10.5,待接,46000t#16
20180520,20180825,ET26,0.3,10.5,待接,46000t#16
20180520,20180812,ET31,0.3,8.1,待接,46000t#16
20180520,20180813,ET32,0.3,8.1,待接,46000t#16
20180520,20180814,ET33,0.3,8.1,待接,46000t#16
20180410,20180812,FB01,11.7,7.2,待接,46000t#16
20180630,20181101,FB01,11.7,7.2,待接,46000t#17
20180719,20181027,FBU1P,15,0.8,待接,46000t#16
20180719,20181027,FBU1S,15,0.8,待接,46000t#16
20180719,20181027,FBU2P,7.8,0.8,待接,46000t#16
20180719,20181027,FBU2S,7.5,0.8,待接,46000t#16
20180719,20181027,FBU3,11,0.8,待接,46000t#16
20180709,20181002,FD11,11.7,8.9,待接,46000t#16
20180626,20181009,FD11C,0,0,待接,75000t#1
20180626,20181009,FD12C,0,0,待接,75000t#1
20180709,20181013,FD21,11.5,5.2,待接,46000t#16
20180530,20180927,FD21C,0,0,待接,75000t#1
20180530,20180927,FD22C,0,0,待接,75000t#1
20180418,20180727,FD32C,0,0,待接,75000t#1
20180420,20180913,FG01,13.7,6.1,待接,46000t#16
20180710,20181102,FG01,13.7,6.1,待接,46000t#17
20180420,20180913,FG11,9.8,7.8,待接,46000t#16
20180710,20181103,FG11,9.8,7.8,待接,46000t#17
20180420,20180913,FG12,7.8,11.4,待接,46000t#16
20180710,20181104,FG12,7.8,11.4,待接,46000t#17
20180618,20180926,FG21C,0,0,待接,75000t#1
20180520,20180828,FG31C,0,0,待接,75000t#1
20180520,20180828,FG32C,0,0,待接,75000t#1
20180510,20180822,FS11P,11.7,5.3,待接,46000t#16
20180623,20181021,FS11P,0,0,待接,75000t#1
20180730,20181111,FS11P,11.7,5.3,待接,46000t#17
20180510,20180823,FS11S,11.7,5.3,待接,46000t#16
20180623,20181021,FS11S,0,0,待接,75000t#1
20180730,20181112,FS11S,11.7,5.3,待接,46000t#17
20180623,20181021,FS12P,0,0,待接,75000t#1
20180623,20181021,FS12S,0,0,待接,75000t#1
20180618,20180926,FS22P,0,0,待接,75000t#1
20180618,20180926,FS22S,0,0,待接,75000t#1
20180619,20181121,FT11,0.3,5.9,待接,46000t#16
20180619,20181121,FT21,0.3,3.4,待接,46000t#16
20180704,20180912,XT01P,0,0,待接,75000t#1
20180704,20180912,XT01S,0,0,待接,75000t#1
20180704,20180912,XT02P,0,0,待接,75000t#1
20180704,20180912,XT02S,0,0,待接,75000t#1
20180704,20180912,XT03P,0,0,待接,75000t#1
